Symbol,EntryTimestampMarket,ExitTimestampMarket,Shares,EntryPrice,ExitPrice,PnL,TaxReserved,ExitReason,ResultR
CCJ,2024-04-02T15:30:00-04:00,2024-04-03T09:30:00-04:00,9,47.34047875,48.60665016,11.39554268,0.00000000,ATR_TARGET,1.94398765
NVTS,2024-04-03T13:45:00-04:00,2024-04-04T09:30:00-04:00,15,4.59844625,4.80028941,3.02764734,0.00000000,ATR_TARGET,1.96492589
NXE,2024-04-04T09:45:00-04:00,2024-04-04T10:15:00-04:00,4,8.82661500,8.63859028,-0.75209887,0.00000000,ATR_STOP,-1.03571540
CCJ,2024-04-04T09:45:00-04:00,2024-04-04T14:30:00-04:00,1,50.01748500,49.11699743,-0.90048757,0.00000000,ATR_STOP,-1.04268695
BLNK,2024-04-04T09:45:00-04:00,2024-04-04T14:30:00-04:00,1,2.89216750,2.80920788,-0.08295962,0.00000000,ATR_STOP,-1.02607864
EVLV,2024-04-04T10:45:00-04:00,2024-04-04T15:00:00-04:00,7,5.04378000,4.86629379,-1.24240345,0.00000000,ATR_STOP,-1.02101122
IAUX,2024-04-03T09:45:00-04:00,2024-04-04T15:15:00-04:00,308,1.45609125,1.40571525,-15.51580707,0.00000000,ATR_STOP,-1.02139209
BTE,2024-04-03T09:45:00-04:00,2024-04-05T09:30:00-04:00,113,3.95796625,3.99662681,4.36864280,0.00000000,ATR_STOP,0.53199731
BTE,2024-04-05T10:45:00-04:00,2024-04-05T15:00:00-04:00,109,4.06304500,3.99051045,-7.90626640,0.00000000,ATR_STOP,-1.04307095
CCJ,2024-04-05T10:45:00-04:00,2024-04-05T15:00:00-04:00,8,49.95744000,48.83921546,-8.94579633,0.00000000,ATR_STOP,-1.03389238
APP,2024-04-05T15:15:00-04:00,2024-04-08T09:45:00-04:00,5,75.87686500,75.68617289,-0.95346055,0.00000000,ATR_STOP,-0.14406957
BE,2024-04-08T10:45:00-04:00,2024-04-08T15:45:00-04:00,31,12.01900750,11.68459495,-10.36678895,0.00000000,ATR_STOP,-1.02693145
BEKE,2024-04-09T09:30:00-04:00,2024-04-09T09:30:00-04:00,25,14.18062750,14.38635216,5.14311654,0.00000000,ATR_TARGET,1.90026107
QS,2024-04-08T09:45:00-04:00,2024-04-09T10:00:00-04:00,71,6.18583590,6.28220475,6.84218825,0.00000000,ATR_STOP,0.72906147
MU,2024-04-09T09:45:00-04:00,2024-04-09T10:15:00-04:00,2,125.23985950,123.10572520,-4.26826860,0.00000000,ATR_STOP,-1.04525492
BE,2024-04-09T09:45:00-04:00,2024-04-09T11:00:00-04:00,9,12.26919500,11.91331196,-3.20294738,0.00000000,ATR_STOP,-1.02577292
JMIA,2024-04-08T13:30:00-04:00,2024-04-09T12:30:00-04:00,1,5.25894125,5.08645159,-0.17248966,0.00000000,ATR_STOP,-1.02263389
EOSE,2024-04-08T09:45:00-04:00,2024-04-09T13:00:00-04:00,136,1.01105772,0.96921490,-5.69062418,0.00000000,ATR_STOP,-1.01769306
SOFI,2024-04-09T09:30:00-04:00,2024-04-10T09:30:00-04:00,1,7.82586500,7.62427750,-0.20158750,0.00000000,STOP_GAP,-1.93533011
CCJ,2024-04-09T14:15:00-04:00,2024-04-10T09:30:00-04:00,9,48.00597750,47.18514466,-7.38749560,0.00000000,ATR_STOP,-1.04509121
BEKE,2024-04-10T09:30:00-04:00,2024-04-10T09:30:00-04:00,29,14.52088250,14.78070507,7.53485463,0.00000000,ATR_TARGET,1.91810132
ALB,2024-04-10T09:45:00-04:00,2024-04-10T10:00:00-04:00,3,130.24260875,127.74198312,-7.50187689,0.00000000,ATR_STOP,-1.03987047
CCJ,2024-04-10T10:15:00-04:00,2024-04-11T10:15:00-04:00,8,48.26617250,48.61995648,2.83027188,0.00000000,ATR_STOP,0.40306495
BTE,2024-04-10T14:00:00-04:00,2024-04-11T10:45:00-04:00,111,3.89291750,3.81389949,-8.77099906,0.00000000,ATR_STOP,-1.03758854
TSLA,2024-04-11T15:45:00-04:00,2024-04-12T09:30:00-04:00,2,175.77173000,172.19076000,-7.16194000,0.00000000,STOP_GAP,-1.58091759
TSLT,2024-04-11T15:45:00-04:00,2024-04-12T09:30:00-04:00,7,10.99824250,10.56207250,-3.05319000,0.00000000,STOP_GAP,-1.68602397
VSXY,2024-04-11T10:00:00-04:00,2024-04-12T09:30:00-04:00,1,19.02926125,18.59497603,-0.43428522,0.00000000,ATR_STOP,-1.03320427
CCJ,2024-04-11T12:00:00-04:00,2024-04-12T09:30:00-04:00,8,49.56314450,51.29016289,13.81614711,0.00000000,ATR_TARGET,1.95639063
GGAL,2024-04-10T09:30:00-04:00,2024-04-12T09:45:00-04:00,3,28.66148000,30.06145412,4.19992237,0.00000000,ATR_TARGET,1.96827779
SOFI,2024-04-12T09:30:00-04:00,2024-04-12T10:45:00-04:00,56,7.56567000,7.45439411,-6.23144997,0.00000000,ATR_STOP,-1.05294232
BTE,2024-04-12T09:45:00-04:00,2024-04-12T11:15:00-04:00,109,3.92294000,3.84731788,-8.24281109,0.00000000,ATR_STOP,-1.03970132
TPET,2024-04-12T11:00:00-04:00,2024-04-12T11:15:00-04:00,34,6.19664400,8.01937498,61.97285321,0.00000000,ATR_TARGET,1.99341731
PLTR,2024-04-12T10:15:00-04:00,2024-04-12T13:00:00-04:00,4,23.02225375,22.66862547,-1.41451312,0.00000000,ATR_STOP,-1.05054522
TPET,2024-04-15T13:45:00-04:00,2024-04-16T09:30:00-04:00,13,12.82961500,10.24616756,-33.58481666,0.00000000,ATR_STOP,-1.00298568
MVST,2024-04-17T11:15:00-04:00,2024-04-17T14:00:00-04:00,769,0.56522360,0.53498655,-23.25228949,0.00000000,ATR_STOP,-1.01345850
AAOI,2024-04-18T11:00:00-04:00,2024-04-18T12:15:00-04:00,33,12.51938250,12.02371977,-16.35687021,0.00000000,ATR_STOP,-1.01854470
ADMA,2024-04-19T09:45:00-04:00,2024-04-19T12:00:00-04:00,67,6.24508030,6.11766336,-8.53693474,0.00000000,ATR_STOP,-1.03738394
AMC,2024-04-19T12:45:00-04:00,2024-04-22T09:30:00-04:00,127,3.26244500,3.08085889,-23.06143608,0.00000000,ATR_STOP,-1.01289859
ADMA,2024-04-22T09:30:00-04:00,2024-04-22T14:45:00-04:00,65,6.29471750,6.38469348,5.84843872,0.00000000,ATR_STOP,0.83434316
AMC,2024-04-22T10:30:00-04:00,2024-04-23T15:00:00-04:00,123,3.29226735,3.42965177,16.89828320,0.00000000,ATR_STOP,0.65063815
ASTS,2024-04-22T15:15:00-04:00,2024-04-23T15:00:00-04:00,190,2.18163500,2.12361688,-11.02344367,0.00000000,ATR_STOP,-1.02824865
HIVE,2024-04-24T10:15:00-04:00,2024-04-24T10:30:00-04:00,132,3.11233250,3.02179849,-11.95048928,0.00000000,ATR_STOP,-1.02569564
ASTS,2024-04-24T10:15:00-04:00,2024-04-24T14:45:00-04:00,186,2.20175008,2.13227938,-12.92154987,0.00000000,ATR_STOP,-1.02358042
BEKE,2024-04-24T14:45:00-04:00,2024-04-25T09:30:00-04:00,29,13.75530875,13.30001750,-13.20344625,0.00000000,STOP_GAP,-3.29930359
ADMA,2024-04-23T10:45:00-04:00,2024-04-25T09:30:00-04:00,11,6.51988625,6.37199904,-1.62675936,0.00000000,ATR_STOP,-1.03342021
BTE,2024-04-25T09:45:00-04:00,2024-04-25T09:45:00-04:00,32,3.83147145,3.77582739,-1.78060999,0.00000000,ATR_STOP,-1.05366394
STX,2024-04-25T09:30:00-04:00,2024-04-26T09:30:00-04:00,4,85.96442500,86.87814320,3.65487281,0.00000000,ATR_STOP,0.55715582
CLOV,2024-04-25T09:30:00-04:00,2024-04-26T09:30:00-04:00,606,0.64998712,0.66644551,9.97377838,0.00000000,ATR_STOP,0.96978880
BEKE,2024-04-25T10:30:00-04:00,2024-04-26T09:30:00-04:00,8,13.79033500,14.21887653,3.42833222,0.00000000,ATR_TARGET,1.95140333
IAUX,2024-04-25T10:45:00-04:00,2024-04-26T09:30:00-04:00,9,1.24593375,1.26674261,0.18727971,0.00000000,ATR_STOP,0.52965106
AFRM,2024-04-26T09:45:00-04:00,2024-04-26T11:00:00-04:00,12,32.55439750,32.84535010,3.49143116,0.00000000,ATR_STOP,0.34649776
GME,2024-04-26T09:45:00-04:00,2024-04-26T12:00:00-04:00,7,11.28846000,11.92355963,4.44569739,0.00000000,ATR_TARGET,1.97220900
AMC,2024-04-26T09:45:00-04:00,2024-04-26T14:00:00-04:00,121,3.31248250,3.38275410,8.50286317,0.00000000,ATR_STOP,0.69166299
SOFI,2024-04-26T09:45:00-04:00,2024-04-29T09:30:00-04:00,1,7.68475925,7.36447250,-0.32028675,0.00000000,STOP_GAP,-2.49107454
BTE,2024-04-26T14:15:00-04:00,2024-04-29T09:30:00-04:00,103,3.93735080,3.88510579,-5.38123577,0.00000000,ATR_STOP,-1.05911364
BLNK,2024-04-26T12:45:00-04:00,2024-04-29T09:45:00-04:00,168,2.43682625,2.46457365,4.66156383,0.00000000,ATR_STOP,0.41299353
IAUX,2024-04-26T15:45:00-04:00,2024-04-29T11:15:00-04:00,2,1.32599375,1.28741703,-0.07715344,0.00000000,ATR_STOP,-1.02569201
SOXL,2024-04-29T13:45:00-04:00,2024-04-29T15:00:00-04:00,9,40.75054000,39.81890724,-8.38469484,0.00000000,ATR_STOP,-1.03314302
NVTS,2024-04-29T09:45:00-04:00,2024-04-30T09:30:00-04:00,90,4.52208902,4.39670000,-11.28501225,0.00000000,STOP_GAP,-1.04893617
RIVN,2024-04-29T15:00:00-04:00,2024-04-30T09:30:00-04:00,5,9.38703500,9.10316750,-1.41933750,0.00000000,STOP_GAP,-1.41431819
ACHR,2024-04-26T13:15:00-04:00,2024-04-30T09:30:00-04:00,17,4.03802625,3.95501620,-1.41117085,0.00000000,ATR_STOP,-1.03708684
NXE,2024-04-29T15:30:00-04:00,2024-04-30T09:30:00-04:00,43,8.38628500,8.21653272,-7.29934796,0.00000000,ATR_STOP,-1.03769915
PLTR,2024-04-30T09:30:00-04:00,2024-04-30T10:45:00-04:00,17,22.78707750,22.50670450,-4.76634094,0.00000000,ATR_STOP,-1.06411370
SOXL,2024-04-30T09:45:00-04:00,2024-04-30T11:00:00-04:00,9,41.16084750,40.11727398,-9.39216165,0.00000000,ATR_STOP,-1.02971055
MRNA,2024-04-30T11:00:00-04:00,2024-04-30T15:15:00-04:00,3,112.74449500,110.95759846,-5.36068961,0.00000000,ATR_STOP,-1.04888465
NIO,2024-05-01T09:30:00-04:00,2024-05-01T09:45:00-04:00,81,4.76357000,4.94636113,14.80608135,0.00000000,ATR_TARGET,1.96018786
APP,2024-05-01T10:00:00-04:00,2024-05-01T10:15:00-04:00,5,71.99395500,70.59533567,-6.99309665,0.00000000,ATR_STOP,-1.03937644
BLNK,2024-04-30T10:30:00-04:00,2024-05-01T12:00:00-04:00,41,2.54190500,2.56660038,1.01251057,0.00000000,ATR_STOP,0.29656478
ACHR,2024-05-01T14:00:00-04:00,2024-05-01T14:45:00-04:00,28,3.99299250,4.15835450,4.63013592,0.00000000,ATR_TARGET,1.96295051
YINN,2024-05-01T10:30:00-04:00,2024-05-01T15:30:00-04:00,17,22.77707000,22.85024629,1.24399697,0.00000000,ATR_STOP,0.19293810
MU,2024-05-01T15:00:00-04:00,2024-05-01T15:30:00-04:00,1,113.46003125,111.17417790,-2.28585335,0.00000000,ATR_STOP,-1.03788723
NXE,2024-05-01T09:45:00-04:00,2024-05-02T09:30:00-04:00,44,7.97597750,7.71173204,-11.62680006,0.00000000,ATR_STOP,-1.02239496
ALB,2024-05-02T09:45:00-04:00,2024-05-02T09:45:00-04:00,3,125.00368250,120.46983011,-13.60155718,0.00000000,ATR_STOP,-1.02034918
BLNK,2024-05-01T14:45:00-04:00,2024-05-02T10:00:00-04:00,1,2.66199500,2.65460954,-0.00738546,0.00000000,ATR_STOP,-0.08110500
MRNA,2024-05-02T10:30:00-04:00,2024-05-02T15:30:00-04:00,3,120.51031500,125.06943864,13.67737091,0.00000000,ATR_STOP,0.99211215
NXE,2024-05-02T10:45:00-04:00,2024-05-03T09:30:00-04:00,16,8.07605250,8.60354250,8.43984000,0.00000000,TARGET_GAP,2.38338279
BLNK,2024-05-02T12:30:00-04:00,2024-05-03T09:30:00-04:00,1,2.75206250,2.94129362,0.18923112,0.00000000,ATR_TARGET,1.97693648
CLOV,2024-05-03T09:45:00-04:00,2024-05-03T15:45:00-04:00,592,0.66309695,0.69918545,21.36439251,0.00000000,ATR_TARGET,1.97133376
APP,2024-05-03T09:45:00-04:00,2024-05-06T10:00:00-04:00,1,73.90538750,76.73865586,2.83326836,0.00000000,ATR_TARGET,1.96015229
RIVN,2024-05-06T09:30:00-04:00,2024-05-06T10:00:00-04:00,39,10.20765000,10.20195438,-0.22212924,0.00000000,ATR_STOP,-0.02503199
NXE,2024-05-03T09:45:00-04:00,2024-05-06T10:45:00-04:00,1,8.24247723,8.68205349,0.43957627,0.00000000,ATR_TARGET,1.97078442
BLNK,2024-05-03T14:15:00-04:00,2024-05-06T11:30:00-04:00,1,3.00725375,3.19185938,0.18460563,0.00000000,ATR_TARGET,1.97437781
CCJ,2024-05-02T10:30:00-04:00,2024-05-06T12:00:00-04:00,7,48.27607992,50.66106080,16.69486614,0.00000000,ATR_TARGET,1.96861392
JMIA,2024-05-06T10:30:00-04:00,2024-05-07T09:30:00-04:00,17,5.34580635,6.12540250,13.25313455,0.00000000,TARGET_GAP,3.35209292
AFRM,2024-05-06T10:15:00-04:00,2024-05-07T09:30:00-04:00,11,36.15709750,35.30222573,-9.40358942,0.00000000,ATR_STOP,-1.03198616
WTI,2024-05-06T13:30:00-04:00,2024-05-07T09:30:00-04:00,151,2.43682625,2.38242653,-8.21435788,0.00000000,ATR_STOP,-1.03398799
SOXL,2024-05-03T09:45:00-04:00,2024-05-07T09:45:00-04:00,1,38.85912250,40.98031938,2.12119688,0.00000000,ATR_STOP,1.32348588
AMD,2024-05-07T09:45:00-04:00,2024-05-07T09:45:00-04:00,2,156.35718000,154.33141868,-4.05152265,0.00000000,ATR_STOP,-1.06064918
MRNA,2024-05-07T09:45:00-04:00,2024-05-07T09:45:00-04:00,3,122.64191250,120.52585131,-6.34818356,0.00000000,ATR_STOP,-1.04465950
AFRM,2024-05-07T10:15:00-04:00,2024-05-07T14:15:00-04:00,11,36.26217625,35.44366983,-9.00357059,0.00000000,ATR_STOP,-1.03359336
CLOV,2024-05-07T09:30:00-04:00,2024-05-07T15:30:00-04:00,145,0.72304188,0.76854025,6.59726390,0.00000000,ATR_TARGET,1.97496103
LUMN,2024-05-07T09:45:00-04:00,2024-05-08T09:30:00-04:00,50,1.34100500,1.28903250,-2.59862500,0.00000000,STOP_GAP,-1.03030462
TWLO,2024-05-07T11:00:00-04:00,2024-05-08T09:30:00-04:00,4,63.69773750,60.05492500,-14.57125000,0.00000000,STOP_GAP,-5.68197269
GME,2024-05-07T14:30:00-04:00,2024-05-08T09:30:00-04:00,23,16.88255243,15.76785838,-25.63796310,0.00000000,ATR_STOP,-1.01073099
VISN,2024-05-07T13:15:00-04:00,2024-05-08T09:45:00-04:00,58,0.98443778,0.99925000,0.85910905,0.00000000,STOP_GAP,0.44585809
AFRM,2024-05-08T09:45:00-04:00,2024-05-08T09:45:00-04:00,10,36.35724750,35.10668055,-12.50566950,0.00000000,ATR_STOP,-1.02152377
GME,2024-05-08T11:45:00-04:00,2024-05-08T14:45:00-04:00,22,17.16276243,15.86843960,-28.47510225,0.00000000,ATR_STOP,-1.00928739
YINN,2024-05-08T15:45:00-04:00,2024-05-09T09:30:00-04:00,2,25.54914750,26.93578300,2.77327100,0.00000000,TARGET_GAP,5.79712313
JMIA,2024-05-08T15:15:00-04:00,2024-05-09T09:30:00-04:00,55,6.65498750,6.38360361,-14.92611394,0.00000000,ATR_STOP,-1.01797235
CCJ,2024-05-09T09:30:00-04:00,2024-05-09T10:00:00-04:00,1,50.89814500,52.05628950,1.15814450,0.00000000,ATR_TARGET,1.93472937
BE,2024-05-09T09:45:00-04:00,2024-05-09T10:15:00-04:00,30,11.83386875,11.61598509,-6.53650985,0.00000000,ATR_STOP,-1.04168251
MRNA,2024-05-08T10:30:00-04:00,2024-05-09T13:45:00-04:00,3,122.13153000,123.95406688,5.46761065,0.00000000,ATR_STOP,0.91411374
BE,2024-05-09T11:30:00-04:00,2024-05-09T15:30:00-04:00,30,11.99899250,11.70489126,-8.82303713,0.00000000,ATR_STOP,-1.03079133
MVST,2024-05-09T13:30:00-04:00,2024-05-10T09:30:00-04:00,94,0.43022243,0.48963250,5.58454705,0.00000000,TARGET_GAP,2.61910721
PLUG,2024-05-09T09:45:00-04:00,2024-05-10T09:30:00-04:00,2,2.60695375,2.69985938,0.18581127,0.00000000,ATR_STOP,0.74782075
MVST,2024-05-10T09:45:00-04:00,2024-05-10T09:45:00-04:00,367,0.46684988,0.43714270,-10.90253429,0.00000000,ATR_STOP,-1.01116792
RIVN,2024-05-09T09:30:00-04:00,2024-05-10T10:15:00-04:00,2,10.25768750,9.94477061,-0.62583378,0.00000000,ATR_STOP,-1.02443644
MU,2024-05-10T09:45:00-04:00,2024-05-10T10:15:00-04:00,2,121.11076500,119.40274410,-3.41604179,0.00000000,ATR_STOP,-1.05537517
AMC,2024-05-10T10:00:00-04:00,2024-05-10T10:15:00-04:00,51,3.13234750,2.99719556,-6.89274884,0.00000000,ATR_STOP,-1.01692659
LUMN,2024-05-09T14:45:00-04:00,2024-05-10T11:15:00-04:00,267,1.35601625,1.31644236,-10.56622770,0.00000000,ATR_STOP,-1.02560715
MU,2024-05-10T14:15:00-04:00,2024-05-13T09:45:00-04:00,2,120.99067500,123.45906415,4.93677829,0.00000000,ATR_TARGET,1.92763617
MRNA,2024-05-13T10:00:00-04:00,2024-05-13T10:30:00-04:00,1,125.11376500,122.06076988,-3.05299512,0.00000000,ATR_STOP,-1.03093634
PLUG,2024-05-13T09:45:00-04:00,2024-05-13T11:15:00-04:00,64,2.65699125,2.85237884,12.50480573,0.00000000,ATR_TARGET,1.97832323
MVST,2024-05-10T13:00:00-04:00,2024-05-13T12:15:00-04:00,795,0.44233150,0.41045330,-25.34316708,0.00000000,ATR_STOP,-1.00975831
CLOV,2024-05-13T10:15:00-04:00,2024-05-14T09:30:00-04:00,2,0.90017463,1.01923500,0.23812075,0.00000000,TARGET_GAP,2.98990422
PLUG,2024-05-13T12:45:00-04:00,2024-05-14T09:30:00-04:00,119,2.90717875,4.88633250,235.51929625,0.00000000,TARGET_GAP,14.82141341
BLNK,2024-05-13T10:45:00-04:00,2024-05-14T09:30:00-04:00,39,3.10232500,3.37449457,10.61461314,0.00000000,ATR_TARGET,1.98155989
EOSE,2024-05-13T14:00:00-04:00,2024-05-14T09:45:00-04:00,53,0.74255650,0.82236038,4.22960541,0.00000000,ATR_TARGET,1.98464997
MRNA,2024-05-13T13:00:00-04:00,2024-05-14T10:00:00-04:00,1,124.77351000,129.80977320,5.03626320,0.00000000,ATR_TARGET,1.96204277
BE,2024-05-13T10:00:00-04:00,2024-05-14T10:45:00-04:00,10,11.98898500,12.47425446,4.85269464,0.00000000,ATR_STOP,0.79394861
EOSE,2024-05-14T11:00:00-04:00,2024-05-14T12:30:00-04:00,203,0.84623420,0.78545707,-12.33775692,0.00000000,ATR_STOP,-1.00979496
ADMA,2024-05-14T09:45:00-04:00,2024-05-14T13:30:00-04:00,1,8.84663000,8.94137547,0.09474547,0.00000000,ATR_STOP,0.39253936
SOXL,2024-05-14T09:45:00-04:00,2024-05-14T15:00:00-04:00,6,41.71126000,43.10654644,8.37171861,0.00000000,ATR_TARGET,1.95467462
BEKE,2024-05-14T10:00:00-04:00,2024-05-15T09:30:00-04:00,2,17.75830875,18.45614750,1.39567750,0.00000000,TARGET_GAP,3.08566412
MU,2024-05-14T15:00:00-04:00,2024-05-15T09:30:00-04:00,1,123.82279750,126.13532750,2.31253000,0.00000000,TARGET_GAP,1.97850776
QS,2024-05-14T15:45:00-04:00,2024-05-15T09:30:00-04:00,8,6.29471750,6.14387806,-1.20671555,0.00000000,ATR_STOP,-1.03153544
STX,2024-05-14T10:30:00-04:00,2024-05-15T12:45:00-04:00,1,96.06199250,98.49053958,2.42854708,0.00000000,ATR_TARGET,1.94091970
LUMN,2024-05-14T09:45:00-04:00,2024-05-15T13:30:00-04:00,340,1.32599375,1.27120354,-18.62867261,0.00000000,ATR_STOP,-1.01772265
YINN,2024-05-15T09:45:00-04:00,2024-05-16T09:30:00-04:00,7,29.16185500,30.97675000,12.70426500,0.00000000,TARGET_GAP,4.19996781
IAUX,2024-05-15T13:00:00-04:00,2024-05-16T09:30:00-04:00,81,1.26094500,1.21575008,-3.66078876,0.00000000,ATR_STOP,-1.02060630
BEKE,2024-05-15T15:15:00-04:00,2024-05-16T09:30:00-04:00,15,18.26368750,18.65648155,5.89191080,0.00000000,ATR_TARGET,1.93115551
JMIA,2024-05-15T12:00:00-04:00,2024-05-16T09:45:00-04:00,1,6.43322130,6.59105300,0.15783170,0.00000000,STOP_GAP,0.57722329
GME,2024-05-15T14:00:00-04:00,2024-05-16T11:00:00-04:00,4,39.02925000,31.44872858,-30.32208568,0.00000000,ATR_STOP,-1.00312353
JMIA,2024-05-16T10:00:00-04:00,2024-05-16T11:15:00-04:00,20,7.01525750,6.63870392,-7.53107166,0.00000000,ATR_STOP,-1.01341000
BLNK,2024-05-16T09:45:00-04:00,2024-05-17T09:30:00-04:00,130,3.37753125,3.25104314,-16.44345447,0.00000000,ATR_STOP,-1.01967071
MRNA,2024-05-16T15:00:00-04:00,2024-05-17T09:30:00-04:00,1,132.94963750,131.29540309,-1.65423441,0.00000000,ATR_STOP,-1.06334522
SOFI,2024-05-17T10:00:00-04:00,2024-05-17T11:15:00-04:00,48,7.23041875,7.40961830,8.60157860,0.00000000,ATR_TARGET,1.93979913
IAUX,2024-05-17T10:15:00-04:00,2024-05-17T12:30:00-04:00,1,1.27085243,1.22680572,-0.04404670,0.00000000,ATR_STOP,-1.02135132
AMD,2024-05-17T09:45:00-04:00,2024-05-17T13:30:00-04:00,2,167.32540000,163.86159938,-6.92760124,0.00000000,ATR_STOP,-1.03681393
APP,2024-05-14T15:15:00-04:00,2024-05-17T14:15:00-04:00,3,83.53760625,82.04051586,-4.49127116,0.00000000,ATR_STOP,-1.04289514
EOSE,2024-05-17T15:00:00-04:00,2024-05-17T15:45:00-04:00,573,0.74555875,0.74064410,-2.81609445,0.00000000,STOP_GAP,-0.17438972
BE,2024-05-17T15:30:00-04:00,2024-05-20T09:30:00-04:00,12,12.25418375,12.64196509,4.65337613,0.00000000,ATR_TARGET,1.95223102
MRNA,2024-05-17T12:00:00-04:00,2024-05-20T10:30:00-04:00,2,133.38656495,137.10559183,7.43805377,0.00000000,ATR_TARGET,1.94614957
VISN,2024-05-17T12:00:00-04:00,2024-05-20T10:30:00-04:00,72,1.24093000,1.34623999,7.58231963,0.00000000,ATR_TARGET,1.98099259
ASTS,2024-05-20T09:45:00-04:00,2024-05-20T15:00:00-04:00,1,4.97372750,5.33909666,0.36536916,0.00000000,ATR_STOP,0.86965372
SOXL,2024-05-20T11:00:00-04:00,2024-05-21T09:30:00-04:00,7,48.05601500,46.51508750,-10.78649250,0.00000000,STOP_GAP,-1.28043872
LUMN,2024-05-20T09:30:00-04:00,2024-05-21T09:45:00-04:00,324,1.31098250,1.27440758,-11.85027385,0.00000000,ATR_STOP,-1.02685475
QS,2024-05-21T09:45:00-04:00,2024-05-21T10:45:00-04:00,26,5.76432000,5.64786418,-3.02785132,0.00000000,ATR_STOP,-1.03777580
TSLA,2024-05-21T09:45:00-04:00,2024-05-21T13:30:00-04:00,1,178.77398000,183.22480899,4.45082899,0.00000000,ATR_TARGET,1.94005613
TSLT,2024-05-21T12:00:00-04:00,2024-05-21T14:15:00-04:00,16,10.81620608,11.35187257,8.57066396,0.00000000,ATR_TARGET,1.96868614
CCJ,2024-05-21T10:00:00-04:00,2024-05-21T15:15:00-04:00,7,54.58090500,53.62440568,-6.69549526,0.00000000,ATR_STOP,-1.04392737
NXE,2024-05-20T09:45:00-04:00,2024-05-22T09:30:00-04:00,18,8.10607500,7.95005774,-2.80831072,0.00000000,ATR_STOP,-1.03976680
MRNA,2024-05-21T15:45:00-04:00,2024-05-22T09:30:00-04:00,2,142.98716000,146.34345227,6.71258454,0.00000000,ATR_TARGET,1.93662102
ERAS,2024-05-21T15:15:00-04:00,2024-05-22T09:45:00-04:00,163,2.29672125,2.46466221,27.37437621,0.00000000,ATR_TARGET,1.97820985
BEKE,2024-05-22T09:45:00-04:00,2024-05-22T10:45:00-04:00,22,19.15435500,18.90240275,-5.54294954,0.00000000,ATR_STOP,-1.05967007
PLUG,2024-05-22T10:15:00-04:00,2024-05-22T10:45:00-04:00,1,3.22161440,3.42270330,0.20108890,0.00000000,ATR_TARGET,1.97477186
ADMA,2024-05-21T15:45:00-04:00,2024-05-22T11:15:00-04:00,9,9.55716250,9.60790290,0.45666361,0.00000000,ATR_STOP,0.36492005
QS,2024-05-22T10:00:00-04:00,2024-05-22T13:15:00-04:00,71,5.83447258,5.89425365,4.24445607,0.00000000,ATR_STOP,0.45330197
SOXL,2024-05-22T11:15:00-04:00,2024-05-22T14:00:00-04:00,8,49.80732750,48.67623736,-9.04872110,0.00000000,ATR_STOP,-1.03337846
EOSE,2024-05-22T13:30:00-04:00,2024-05-22T14:30:00-04:00,566,0.74005463,0.71402638,-14.73198749,0.00000000,ATR_STOP,-1.02102287
PLUG,2024-05-23T09:30:00-04:00,2024-05-23T09:30:00-04:00,120,3.40255000,3.28301793,-14.34384791,0.00000000,ATR_STOP,-1.02104856
VISN,2024-05-22T11:30:00-04:00,2024-05-23T10:00:00-04:00,82,1.33099750,1.27089057,-4.92876838,0.00000000,ATR_STOP,-1.01612568
ERAS,2024-05-23T09:45:00-04:00,2024-05-23T11:00:00-04:00,150,2.62196500,2.91214601,43.52715185,0.00000000,ATR_TARGET,1.98504790
MRNA,2024-05-24T09:45:00-04:00,2024-05-24T09:45:00-04:00,2,169.93735750,165.03388023,-9.80695453,0.00000000,ATR_STOP,-1.02591599
CLOV,2024-05-22T14:15:00-04:00,2024-05-24T10:00:00-04:00,392,0.99174325,0.95729898,-13.50215270,0.00000000,ATR_STOP,-1.02130458
CCJ,2024-05-24T10:15:00-04:00,2024-05-24T13:15:00-04:00,2,52.52936750,53.11781391,1.17689283,0.00000000,ATR_STOP,0.80827820
ASTS,2024-05-24T09:45:00-04:00,2024-05-24T15:30:00-04:00,47,4.28821375,4.70941972,19.79668038,0.00000000,ATR_TARGET,1.98335589
AMD,2024-05-24T10:15:00-04:00,2024-05-28T09:45:00-04:00,1,165.09372750,165.85551500,0.76178750,0.00000000,STOP_GAP,0.22019212
ASTS,2024-05-24T15:45:00-04:00,2024-05-28T09:45:00-04:00,71,4.73324728,4.76392438,2.17807410,0.00000000,STOP_GAP,0.18778762
SOXL,2024-05-24T10:15:00-04:00,2024-05-28T09:45:00-04:00,8,50.99822000,52.21881337,9.76474693,0.00000000,ATR_STOP,0.65785665
BE,2024-05-24T11:30:00-04:00,2024-05-28T09:45:00-04:00,1,16.35225500,16.67461433,0.32235933,0.00000000,ATR_STOP,0.47853157
AMC,2024-05-20T11:00:00-04:00,2024-05-28T12:45:00-04:00,7,4.78858875,5.06460809,1.93213540,0.00000000,ATR_STOP,0.69099370
BTE,2024-05-28T09:45:00-04:00,2024-05-28T15:15:00-04:00,125,3.54765875,3.67724486,16.19826425,0.00000000,ATR_TARGET,1.95829113
ASTS,2024-05-28T12:15:00-04:00,2024-05-29T09:30:00-04:00,88,5.07780550,6.16537250,95.70589600,0.00000000,TARGET_GAP,3.93036035
